customer_id,total_watch_count,action_watch,drama_watch,comedy_watch,age_group,membership_type,prefer_action
2287,6.0,14.0,14.0,9.0,10대,베이직,선호
2288,54.0,9.0,21.0,13.0,40대이상,스탠다드,선호
2289,76.0,17.0,7.0,10.0,30대,프리미엄,선호
2290,27.0,4.0,10.0,4.0,40대이상,베이직,선호
2291,39.0,10.0,12.0,5.0,40대이상,베이직,선호
2292,30.0,3.0,4.0,4.0,10대,베이직,비선호
2293,57.0,5.0,12.0,5.0,40대이상,스탠다드,비선호
2294,10.0,2.0,8.0,17.0,40대이상,프리미엄,비선호
2295,23.0,4.0,14.0,5.0,40대이상,프리미엄,선호
2296,27.0,1.0,16.0,8.0,30대,베이직,비선호
2297,58.0,13.0,7.0,2.0,20대,스탠다드,선호
2298,77.0,6.0,13.0,5.0,40대이상,베이직,비선호
2299,37.0,10.0,19.0,0.0,40대이상,프리미엄,선호
2300,41.0,11.0,18.0,5.0,30대,스탠다드,선호
2301,56.0,18.0,18.0,4.0,20대,스탠다드,선호
2302,57.0,15.0,8.0,0.0,20대,스탠다드,선호
2303,47.0,6.0,12.0,6.0,40대이상,베이직,선호
2304,38.0,7.0,12.0,14.0,30대,베이직,선호
2305,-0.0,13.0,18.0,7.0,30대,프리미엄,선호
2306,56.0,5.0,11.0,4.0,20대,프리미엄,비선호
2307,72.0,11.0,15.0,5.0,20대,스탠다드,비선호
2308,57.0,0.0,20.0,15.0,20대,스탠다드,비선호
2309,60.0,6.0,5.0,11.0,30대,베이직,비선호
2310,50.0,12.0,16.0,7.0,20대,베이직,선호
2311,70.0,4.0,15.0,5.0,20대,프리미엄,비선호
2312,53.0,15.0,10.0,0.0,20대,스탠다드,선호
2313,20.0,2.0,5.0,12.0,30대,베이직,선호
2314,40.0,3.0,5.0,17.0,20대,스탠다드,비선호
2315,24.0,0.0,11.0,14.0,40대이상,스탠다드,비선호
2316,18.0,5.0,5.0,8.0,,베이직,선호
2317,29.0,8.0,23.0,8.0,40대이상,스탠다드,선호
2318,21.0,3.0,16.0,0.0,30대,프리미엄,비선호
2319,65.0,8.0,16.0,10.0,40대이상,스탠다드,선호
2320,38.0,9.0,11.0,4.0,40대이상,베이직,비선호
2321,18.0,8.0,15.0,3.0,30대,스탠다드,선호
2322,33.0,0.0,0.0,12.0,10대,베이직,비선호
2323,23.0,7.0,7.0,0.0,20대,스탠다드,비선호
2324,33.0,23.0,16.0,2.0,40대이상,베이직,선호
2325,46.0,10.0,23.0,6.0,20대,베이직,선호
2326,25.0,5.0,6.0,5.0,20대,베이직,선호
2327,24.0,11.0,4.0,5.0,20대,프리미엄,선호
2328,42.0,0.0,16.0,5.0,20대,베이직,비선호
2329,29.0,17.0,16.0,14.0,40대이상,베이직,선호
2330,10.0,7.0,19.0,6.0,20대,프리미엄,비선호
2331,55.0,12.0,12.0,9.0,20대,베이직,비선호
2332,13.0,11.0,17.0,5.0,20대,베이직,선호
2333,24.0,0.0,12.0,6.0,20대,베이직,비선호
2334,42.0,10.0,16.0,8.0,30대,베이직,선호
2335,38.0,10.0,0.0,9.0,40대이상,프리미엄,선호
2336,29.0,3.0,16.0,0.0,30대,스탠다드,비선호
2337,45.0,2.0,10.0,10.0,10대,스탠다드,비선호
2338,14.0,14.0,15.0,13.0,,베이직,선호
2339,32.0,7.0,16.0,0.0,10대,스탠다드,선호
2340,51.0,17.0,2.0,8.0,20대,스탠다드,선호
2341,54.0,8.0,6.0,9.0,30대,스탠다드,비선호
2342,32.0,12.0,23.0,6.0,20대,스탠다드,선호
2343,21.0,0.0,14.0,16.0,20대,스탠다드,비선호
2344,34.0,4.0,13.0,19.0,40대이상,스탠다드,비선호
2345,25.0,10.0,14.0,3.0,20대,스탠다드,선호
2346,33.0,3.0,7.0,16.0,40대이상,프리미엄,선호
2347,44.0,1.0,15.0,5.0,40대이상,프리미엄,비선호
2348,56.0,10.0,12.0,0.0,20대,베이직,선호
2349,55.0,3.0,13.0,6.0,20대,프리미엄,선호
2350,29.0,10.0,10.0,8.0,10대,베이직,선호
2351,56.0,17.0,7.0,0.0,10대,스탠다드,선호
2352,19.0,12.0,7.0,6.0,40대이상,스탠다드,선호
2353,42.0,11.0,21.0,1.0,10대,베이직,선호
2354,39.0,15.0,5.0,10.0,40대이상,스탠다드,선호
2355,50.0,7.0,21.0,1.0,40대이상,프리미엄,선호
2356,18.0,1.0,9.0,12.0,20대,프리미엄,선호
2357,42.0,0.0,13.0,8.0,30대,베이직,비선호
2358,38.0,27.0,11.0,4.0,20대,베이직,선호
2359,48.0,10.0,19.0,2.0,10대,스탠다드,선호
2360,58.0,10.0,0.0,6.0,30대,베이직,선호
2361,56.0,14.0,18.0,9.0,30대,베이직,선호
2362,58.0,11.0,19.0,13.0,20대,스탠다드,선호
2363,45.0,10.0,15.0,5.0,30대,베이직,선호
2364,24.0,4.0,5.0,11.0,40대이상,스탠다드,비선호
2365,61.0,7.0,0.0,12.0,20대,스탠다드,선호
2366,22.0,9.0,8.0,9.0,40대이상,프리미엄,선호
2367,46.0,4.0,15.0,9.0,20대,프리미엄,비선호
2368,15.0,5.0,8.0,5.0,30대,스탠다드,비선호
2369,38.0,1.0,3.0,5.0,20대,베이직,비선호
2370,46.0,17.0,21.0,2.0,20대,베이직,선호
2371,46.0,3.0,14.0,7.0,40대이상,베이직,비선호
2372,39.0,8.0,11.0,4.0,30대,베이직,선호
2373,40.0,8.0,10.0,7.0,30대,프리미엄,선호
2374,32.0,4.0,0.0,12.0,20대,스탠다드,선호
2375,34.0,0.0,3.0,6.0,40대이상,스탠다드,비선호
2376,52.0,8.0,0.0,2.0,10대,프리미엄,선호
2377,37.0,5.0,8.0,9.0,30대,스탠다드,선호
2378,37.0,15.0,10.0,3.0,20대,스탠다드,선호
2379,34.0,9.0,12.0,5.0,40대이상,베이직,선호
2380,66.0,-0.0,16.0,6.0,20대,프리미엄,비선호
2381,27.0,5.0,22.0,0.0,40대이상,베이직,비선호
2382,70.0,0.0,1.0,1.0,20대,베이직,선호
2383,38.0,10.0,12.0,11.0,30대,스탠다드,비선호
2384,43.0,3.0,-0.0,0.0,40대이상,베이직,비선호
2385,58.0,11.0,1.0,4.0,,스탠다드,선호
2386,37.0,12.0,20.0,6.0,10대,스탠다드,선호
2387,42.0,16.0,10.0,4.0,20대,스탠다드,선호
2388,49.0,10.0,9.0,5.0,20대,베이직,비선호
2389,14.0,10.0,13.0,0.0,30대,스탠다드,선호
2390,35.0,6.0,18.0,13.0,20대,베이직,비선호
2391,58.0,0.0,24.0,9.0,30대,스탠다드,비선호
2392,49.0,0.0,7.0,4.0,30대,베이직,비선호
2393,66.0,2.0,13.0,0.0,,프리미엄,비선호
2394,18.0,8.0,21.0,0.0,20대,베이직,비선호
2395,33.0,6.0,10.0,2.0,10대,프리미엄,비선호
2396,12.0,12.0,23.0,0.0,20대,베이직,선호
2397,47.0,9.0,5.0,4.0,40대이상,스탠다드,비선호
2398,61.0,12.0,7.0,0.0,20대,베이직,선호
2399,53.0,0.0,12.0,5.0,40대이상,베이직,비선호
2400,37.0,7.0,12.0,14.0,10대,스탠다드,선호
2401,51.0,19.0,16.0,21.0,20대,스탠다드,선호
2402,25.0,9.0,13.0,0.0,20대,베이직,선호
2403,35.0,12.0,7.0,14.0,40대이상,베이직,선호
2404,53.0,19.0,18.0,11.0,40대이상,베이직,선호
2405,42.0,7.0,8.0,9.0,40대이상,스탠다드,선호
2406,27.0,15.0,13.0,1.0,40대이상,프리미엄,선호
2407,34.0,0.0,6.0,0.0,40대이상,스탠다드,비선호
2408,5.0,6.0,12.0,15.0,30대,프리미엄,비선호
2409,24.0,6.0,19.0,0.0,30대,프리미엄,선호
2410,14.0,2.0,19.0,11.0,20대,스탠다드,비선호
2411,54.0,13.0,8.0,7.0,40대이상,스탠다드,선호
2412,40.0,12.0,7.0,4.0,40대이상,베이직,비선호
2413,10.0,18.0,21.0,9.0,20대,스탠다드,선호
2414,67.0,0.0,27.0,11.0,30대,스탠다드,비선호
2415,55.0,6.0,10.0,5.0,30대,스탠다드,선호
2416,12.0,2.0,1.0,2.0,30대,베이직,선호
2417,44.0,9.0,11.0,8.0,20대,스탠다드,선호
2418,48.0,22.0,15.0,0.0,20대,스탠다드,선호
2419,41.0,10.0,14.0,2.0,20대,스탠다드,선호
2420,60.0,21.0,10.0,8.0,20대,스탠다드,선호
2421,58.0,2.0,6.0,6.0,40대이상,스탠다드,비선호
2422,31.0,8.0,3.0,12.0,30대,스탠다드,선호
2423,36.0,8.0,17.0,8.0,30대,베이직,선호
2424,26.0,0.0,4.0,0.0,20대,베이직,비선호
2425,57.0,11.0,12.0,21.0,20대,프리미엄,선호
2426,33.0,7.0,17.0,7.0,20대,베이직,비선호
2427,50.0,9.0,25.0,6.0,30대,스탠다드,선호
2428,77.0,13.0,14.0,16.0,20대,스탠다드,선호
2429,42.0,0.0,21.0,3.0,40대이상,스탠다드,비선호
2430,48.0,11.0,12.0,2.0,,스탠다드,비선호
2431,52.0,7.0,5.0,4.0,40대이상,스탠다드,선호
2432,29.0,12.0,16.0,13.0,10대,베이직,선호
2433,36.0,9.0,10.0,14.0,30대,프리미엄,비선호
2434,35.0,1.0,21.0,1.0,10대,스탠다드,비선호
2435,70.0,9.0,8.0,9.0,30대,베이직,선호
2436,42.0,20.0,6.0,3.0,10대,스탠다드,선호
2437,53.0,12.0,7.0,9.0,20대,베이직,선호
2438,37.0,0.0,5.0,7.0,10대,베이직,비선호
2439,61.0,19.0,11.0,5.0,30대,스탠다드,선호
2440,28.0,10.0,18.0,9.0,20대,베이직,선호
2441,46.0,1.0,11.0,6.0,10대,스탠다드,비선호
2442,62.0,9.0,13.0,8.0,20대,베이직,선호
2443,39.0,7.0,0.0,17.0,,베이직,선호
2444,60.0,0.0,6.0,1.0,10대,스탠다드,비선호
2445,44.0,7.0,6.0,2.0,40대이상,베이직,선호
2446,49.0,12.0,10.0,1.0,40대이상,프리미엄,선호
2447,68.0,10.0,16.0,5.0,30대,프리미엄,선호
2448,49.0,0.0,21.0,5.0,30대,스탠다드,비선호
2449,23.0,1.0,5.0,11.0,10대,프리미엄,비선호
2450,42.0,11.0,16.0,12.0,30대,스탠다드,선호
2451,35.0,-0.0,4.0,0.0,30대,스탠다드,비선호
2452,61.0,14.0,11.0,11.0,20대,스탠다드,선호
2453,43.0,14.0,4.0,9.0,30대,스탠다드,선호
2454,56.0,15.0,22.0,9.0,20대,스탠다드,선호
2455,43.0,2.0,19.0,12.0,20대,스탠다드,비선호
2456,39.0,16.0,14.0,5.0,40대이상,스탠다드,선호
2457,40.0,5.0,6.0,8.0,10대,프리미엄,비선호
2458,44.0,16.0,15.0,5.0,40대이상,스탠다드,선호
2459,39.0,17.0,3.0,11.0,20대,베이직,선호
2460,24.0,1.0,9.0,7.0,20대,베이직,비선호
2461,23.0,8.0,10.0,11.0,10대,스탠다드,선호
2462,41.0,11.0,19.0,14.0,,스탠다드,선호
2463,37.0,11.0,6.0,5.0,30대,스탠다드,선호
2464,20.0,6.0,15.0,1.0,30대,프리미엄,비선호
2465,60.0,10.0,8.0,9.0,20대,스탠다드,선호
2466,44.0,0.0,6.0,4.0,30대,스탠다드,비선호
2467,24.0,5.0,0.0,4.0,30대,프리미엄,선호
2468,46.0,12.0,10.0,8.0,40대이상,베이직,비선호
2469,40.0,14.0,22.0,8.0,40대이상,베이직,선호
2470,52.0,2.0,9.0,7.0,40대이상,프리미엄,비선호
2471,59.0,10.0,5.0,3.0,20대,스탠다드,선호
2472,37.0,3.0,-0.0,10.0,20대,베이직,비선호
2473,46.0,4.0,21.0,5.0,40대이상,스탠다드,선호
2474,43.0,25.0,0.0,5.0,40대이상,베이직,선호
2475,35.0,7.0,13.0,-0.0,20대,스탠다드,선호
2476,29.0,1.0,2.0,6.0,10대,베이직,비선호
2477,58.0,13.0,14.0,4.0,20대,스탠다드,선호
2478,61.0,11.0,4.0,6.0,40대이상,스탠다드,선호
2479,30.0,20.0,0.0,5.0,30대,프리미엄,선호
2480,57.0,1.0,20.0,0.0,40대이상,스탠다드,비선호
2481,42.0,14.0,10.0,2.0,20대,스탠다드,선호
2482,31.0,4.0,0.0,12.0,20대,스탠다드,선호
2483,35.0,2.0,16.0,0.0,30대,스탠다드,비선호
2484,20.0,0.0,19.0,3.0,10대,스탠다드,비선호
2485,45.0,12.0,2.0,6.0,20대,베이직,선호
2486,39.0,7.0,17.0,8.0,20대,스탠다드,선호
2487,31.0,0.0,6.0,2.0,20대,프리미엄,선호
2488,35.0,11.0,18.0,8.0,20대,베이직,선호
2489,54.0,11.0,5.0,9.0,10대,스탠다드,선호
2490,50.0,2.0,10.0,11.0,20대,베이직,비선호
2491,35.0,8.0,16.0,14.0,10대,프리미엄,선호
2492,56.0,17.0,4.0,9.0,20대,스탠다드,선호
2493,56.0,11.0,11.0,10.0,20대,베이직,선호
2494,41.0,5.0,4.0,11.0,20대,베이직,선호
2495,20.0,7.0,20.0,7.0,10대,베이직,선호
2496,59.0,7.0,7.0,-0.0,40대이상,베이직,선호
2497,51.0,4.0,17.0,5.0,10대,스탠다드,비선호
2498,41.0,7.0,5.0,8.0,20대,베이직,선호
2499,39.0,14.0,10.0,11.0,20대,스탠다드,선호
2500,20.0,2.0,13.0,0.0,20대,베이직,비선호
